Date	Date (UTC)	Month	Day	Hour (UTC)	Water temp
29.33	1/30/13	1	30	8	11.28
29.37	1/30/13	1	30	9	11.28
29.42	1/30/13	1	30	10	11.29
29.46	1/30/13	1	30	11	11.29
29.5	1/30/13	1	30	12	11.29
29.54	1/30/13	1	30	13	11.29
29.58	1/30/13	1	30	14	11.3
29.62	1/30/13	1	30	15	11.3
29.67	1/30/13	1	30	16	11.3
29.71	1/30/13	1	30	17	11.31
29.75	1/30/13	1	30	18	11.31
29.79	1/30/13	1	30	19	11.31
29.83	1/30/13	1	30	20	11.32
29.87	1/30/13	1	30	21	11.32
29.92	1/30/13	1	30	22	11.32
29.96	1/30/13	1	30	23	11.33
30	1/31/13	1	31	0	11.33
30.04	1/31/13	1	31	1	11.33
30.08	1/31/13	1	31	2	11.34
30.12	1/31/13	1	31	3	11.34
30.17	1/31/13	1	31	4	11.34
30.21	1/31/13	1	31	5	11.35
30.25	1/31/13	1	31	6	11.35
30.29	1/31/13	1	31	7	11.35
30.33	1/31/13	1	31	8	11.35
30.37	1/31/13	1	31	9	11.36
30.42	1/31/13	1	31	10	11.36
30.46	1/31/13	1	31	11	11.36
30.5	1/31/13	1	31	12	11.37
30.54	1/31/13	1	31	13	11.37
30.58	1/31/13	1	31	14	11.37
30.62	1/31/13	1	31	15	11.38
30.67	1/31/13	1	31	16	11.38
30.71	1/31/13	1	31	17	11.38
30.75	1/31/13	1	31	18	11.39
30.79	1/31/13	1	31	19	11.39
30.83	1/31/13	1	31	20	11.39
30.87	1/31/13	1	31	21	11.4
30.92	1/31/13	1	31	22	11.4
30.96	1/31/13	1	31	23	11.4
31	2/1/13	2	1	0	11.41
31.04	2/1/13	2	1	1	11.41
31.08	2/1/13	2	1	2	11.41
31.12	2/1/13	2	1	3	11.41
31.17	2/1/13	2	1	4	11.42
31.21	2/1/13	2	1	5	11.42
31.25	2/1/13	2	1	6	11.42
31.29	2/1/13	2	1	7	11.43
31.33	2/1/13	2	1	8	11.43
31.37	2/1/13	2	1	9	11.43
31.42	2/1/13	2	1	10	11.44
31.46	2/1/13	2	1	11	11.44
31.5	2/1/13	2	1	12	11.44
31.54	2/1/13	2	1	13	11.45
31.58	2/1/13	2	1	14	11.45
31.62	2/1/13	2	1	15	11.45
31.67	2/1/13	2	1	16	11.46
31.71	2/1/13	2	1	17	11.46
31.75	2/1/13	2	1	18	11.46
31.79	2/1/13	2	1	19	11.46
31.83	2/1/13	2	1	20	11.47
31.87	2/1/13	2	1	21	11.47
31.92	2/1/13	2	1	22	11.47
31.96	2/1/13	2	1	23	11.48
32	2/2/13	2	2	0	11.48
32.04	2/2/13	2	2	1	11.48
32.08	2/2/13	2	2	2	11.49
32.12	2/2/13	2	2	3	11.49
32.17	2/2/13	2	2	4	11.49
32.21	2/2/13	2	2	5	11.5
32.25	2/2/13	2	2	6	11.5
32.29	2/2/13	2	2	7	11.5
32.33	2/2/13	2	2	8	11.51
32.37	2/2/13	2	2	9	11.51
32.42	2/2/13	2	2	10	11.51
32.46	2/2/13	2	2	11	11.52
32.5	2/2/13	2	2	12	11.52
32.54	2/2/13	2	2	13	11.52
32.58	2/2/13	2	2	14	11.52
32.62	2/2/13	2	2	15	11.53
32.67	2/2/13	2	2	16	11.53
32.71	2/2/13	2	2	17	11.53
32.75	2/2/13	2	2	18	11.54
32.79	2/2/13	2	2	19	11.54
32.83	2/2/13	2	2	20	11.54
32.87	2/2/13	2	2	21	11.55
32.92	2/2/13	2	2	22	11.55
32.96	2/2/13	2	2	23	11.55
33	2/3/13	2	3	0	11.56
33.04	2/3/13	2	3	1	11.56
33.08	2/3/13	2	3	2	11.56
33.12	2/3/13	2	3	3	11.57
33.17	2/3/13	2	3	4	11.57
33.21	2/3/13	2	3	5	11.57
33.25	2/3/13	2	3	6	11.57
33.29	2/3/13	2	3	7	11.58
33.33	2/3/13	2	3	8	11.58
33.37	2/3/13	2	3	9	11.58
33.42	2/3/13	2	3	10	11.59
33.46	2/3/13	2	3	11	11.59
33.5	2/3/13	2	3	12	11.59
33.54	2/3/13	2	3	13	11.6
33.58	2/3/13	2	3	14	11.6
33.62	2/3/13	2	3	15	11.6
33.67	2/3/13	2	3	16	11.61
33.71	2/3/13	2	3	17	11.61
33.75	2/3/13	2	3	18	11.61
33.79	2/3/13	2	3	19	11.62
33.83	2/3/13	2	3	20	11.62
33.87	2/3/13	2	3	21	11.62
33.92	2/3/13	2	3	22	11.63
33.96	2/3/13	2	3	23	11.63
34	2/4/13	2	4	0	11.63
34.04	2/4/13	2	4	1	11.63
34.08	2/4/13	2	4	2	11.64
34.12	2/4/13	2	4	3	11.64
34.17	2/4/13	2	4	4	11.64
34.21	2/4/13	2	4	5	11.65
34.25	2/4/13	2	4	6	11.65
34.29	2/4/13	2	4	7	11.65
34.33	2/4/13	2	4	8	11.66
34.37	2/4/13	2	4	9	11.66
34.42	2/4/13	2	4	10	11.66
34.46	2/4/13	2	4	11	11.67
34.5	2/4/13	2	4	12	11.67
34.54	2/4/13	2	4	13	11.67
34.58	2/4/13	2	4	14	11.68
34.62	2/4/13	2	4	15	11.68
34.67	2/4/13	2	4	16	11.68
34.71	2/4/13	2	4	17	11.68
34.75	2/4/13	2	4	18	11.69
34.79	2/4/13	2	4	19	11.69
34.83	2/4/13	2	4	20	11.69
34.87	2/4/13	2	4	21	11.7
34.92	2/4/13	2	4	22	11.7
34.96	2/4/13	2	4	23	11.7
35	2/5/13	2	5	0	11.71
35.04	2/5/13	2	5	1	11.71
35.08	2/5/13	2	5	2	11.71
35.12	2/5/13	2	5	3	11.72
35.17	2/5/13	2	5	4	11.72
35.21	2/5/13	2	5	5	11.72
35.25	2/5/13	2	5	6	11.73
35.29	2/5/13	2	5	7	11.73
35.33	2/5/13	2	5	8	11.73
35.37	2/5/13	2	5	9	11.73
35.42	2/5/13	2	5	10	11.74
35.46	2/5/13	2	5	11	11.74
35.5	2/5/13	2	5	12	11.74
35.54	2/5/13	2	5	13	11.75
35.58	2/5/13	2	5	14	11.75
35.62	2/5/13	2	5	15	11.75
35.67	2/5/13	2	5	16	11.76
35.71	2/5/13	2	5	17	11.76
35.75	2/5/13	2	5	18	11.76
35.79	2/5/13	2	5	19	11.77
35.83	2/5/13	2	5	20	11.77
35.87	2/5/13	2	5	21	11.77
35.92	2/5/13	2	5	22	11.77
35.96	2/5/13	2	5	23	11.78
36	2/6/13	2	6	0	11.78
36.04	2/6/13	2	6	1	11.78
36.08	2/6/13	2	6	2	11.79
36.12	2/6/13	2	6	3	11.79
36.17	2/6/13	2	6	4	11.79
36.21	2/6/13	2	6	5	11.8
36.25	2/6/13	2	6	6	11.8
36.29	2/6/13	2	6	7	11.8
36.33	2/6/13	2	6	8	11.81
36.37	2/6/13	2	6	9	11.81
36.42	2/6/13	2	6	10	11.81
36.46	2/6/13	2	6	11	11.82
36.5	2/6/13	2	6	12	11.82
36.54	2/6/13	2	6	13	11.82
36.58	2/6/13	2	6	14	11.82
36.62	2/6/13	2	6	15	11.83
36.67	2/6/13	2	6	16	11.83
36.71	2/6/13	2	6	17	11.83
36.75	2/6/13	2	6	18	11.84
36.79	2/6/13	2	6	19	11.84
36.83	2/6/13	2	6	20	11.84
36.87	2/6/13	2	6	21	11.85
36.92	2/6/13	2	6	22	11.85
36.96	2/6/13	2	6	23	11.85
37	2/7/13	2	7	0	11.86
37.04	2/7/13	2	7	1	11.86
37.08	2/7/13	2	7	2	11.86
37.12	2/7/13	2	7	3	11.87
37.17	2/7/13	2	7	4	11.87
37.21	2/7/13	2	7	5	11.87
37.25	2/7/13	2	7	6	11.87
37.29	2/7/13	2	7	7	11.88
37.33	2/7/13	2	7	8	11.88
37.37	2/7/13	2	7	9	11.88
37.42	2/7/13	2	7	10	11.89
37.46	2/7/13	2	7	11	11.89
37.5	2/7/13	2	7	12	11.89
37.54	2/7/13	2	7	13	11.9
37.58	2/7/13	2	7	14	11.9
37.62	2/7/13	2	7	15	11.9
37.67	2/7/13	2	7	16	11.91
37.71	2/7/13	2	7	17	11.91
37.75	2/7/13	2	7	18	11.91
37.79	2/7/13	2	7	19	11.91
37.83	2/7/13	2	7	20	11.92
37.87	2/7/13	2	7	21	11.92
37.92	2/7/13	2	7	22	11.92
37.96	2/7/13	2	7	23	11.93
38	2/8/13	2	8	0	11.93
38.04	2/8/13	2	8	1	11.93
38.08	2/8/13	2	8	2	11.94
38.12	2/8/13	2	8	3	11.94
38.17	2/8/13	2	8	4	11.94
38.21	2/8/13	2	8	5	11.95
38.25	2/8/13	2	8	6	11.95
38.29	2/8/13	2	8	7	11.95
38.33	2/8/13	2	8	8	11.95
38.37	2/8/13	2	8	9	11.96
38.42	2/8/13	2	8	10	11.96
38.46	2/8/13	2	8	11	11.96
38.5	2/8/13	2	8	12	11.97
38.54	2/8/13	2	8	13	11.97
38.58	2/8/13	2	8	14	11.97
38.62	2/8/13	2	8	15	11.98
38.67	2/8/13	2	8	16	11.98
38.71	2/8/13	2	8	17	11.98
38.75	2/8/13	2	8	18	11.99
38.79	2/8/13	2	8	19	11.99
38.83	2/8/13	2	8	20	11.99
38.87	2/8/13	2	8	21	12
38.92	2/8/13	2	8	22	12
38.96	2/8/13	2	8	23	12
39	2/9/13	2	9	0	12
39.04	2/9/13	2	9	1	12.01
39.08	2/9/13	2	9	2	12.01
39.12	2/9/13	2	9	3	12.01
39.17	2/9/13	2	9	4	12.02
39.21	2/9/13	2	9	5	12.02
39.25	2/9/13	2	9	6	12.02
39.29	2/9/13	2	9	7	12.03
39.33	2/9/13	2	9	8	12.03
39.37	2/9/13	2	9	9	12.03
39.42	2/9/13	2	9	10	12.04
39.46	2/9/13	2	9	11	12.04
39.5	2/9/13	2	9	12	12.04
39.54	2/9/13	2	9	13	12.04
39.58	2/9/13	2	9	14	12.05
39.62	2/9/13	2	9	15	12.05
39.67	2/9/13	2	9	16	12.05
39.71	2/9/13	2	9	17	12.06
39.75	2/9/13	2	9	18	12.06
39.79	2/9/13	2	9	19	12.06
39.83	2/9/13	2	9	20	12.07
39.87	2/9/13	2	9	21	12.07
39.92	2/9/13	2	9	22	12.07
39.96	2/9/13	2	9	23	12.08
40	2/10/13	2	10	0	12.08
40.04	2/10/13	2	10	1	12.08
40.08	2/10/13	2	10	2	12.08
40.12	2/10/13	2	10	3	12.09
40.17	2/10/13	2	10	4	12.09
40.21	2/10/13	2	10	5	12.09
40.25	2/10/13	2	10	6	12.1
40.29	2/10/13	2	10	7	12.1
40.33	2/10/13	2	10	8	12.1
40.37	2/10/13	2	10	9	12.11
40.42	2/10/13	2	10	10	12.11
40.46	2/10/13	2	10	11	12.11
40.5	2/10/13	2	10	12	12.12
40.54	2/10/13	2	10	13	12.12
40.58	2/10/13	2	10	14	12.12
40.62	2/10/13	2	10	15	12.12
40.67	2/10/13	2	10	16	12.13
40.71	2/10/13	2	10	17	12.13
40.75	2/10/13	2	10	18	12.13
40.79	2/10/13	2	10	19	12.14
40.83	2/10/13	2	10	20	12.14
40.87	2/10/13	2	10	21	12.14
40.92	2/10/13	2	10	22	12.15
40.96	2/10/13	2	10	23	12.15
41	2/11/13	2	11	0	12.15
41.04	2/11/13	2	11	1	12.15
41.08	2/11/13	2	11	2	12.16
41.12	2/11/13	2	11	3	12.16
41.17	2/11/13	2	11	4	12.16
41.21	2/11/13	2	11	5	12.17
41.25	2/11/13	2	11	6	12.17
41.29	2/11/13	2	11	7	12.17
41.33	2/11/13	2	11	8	12.18
41.37	2/11/13	2	11	9	12.18
41.42	2/11/13	2	11	10	12.18
41.46	2/11/13	2	11	11	12.19
41.5	2/11/13	2	11	12	12.19
41.54	2/11/13	2	11	13	12.19
41.58	2/11/13	2	11	14	12.19
41.62	2/11/13	2	11	15	12.2
41.67	2/11/13	2	11	16	12.2
41.71	2/11/13	2	11	17	12.2
41.75	2/11/13	2	11	18	12.21
41.79	2/11/13	2	11	19	12.21
41.83	2/11/13	2	11	20	12.21
41.87	2/11/13	2	11	21	12.22
41.92	2/11/13	2	11	22	12.22
41.96	2/11/13	2	11	23	12.22
42	2/12/13	2	12	0	12.23
42.04	2/12/13	2	12	1	12.23
42.08	2/12/13	2	12	2	12.23
42.12	2/12/13	2	12	3	12.23
42.17	2/12/13	2	12	4	12.24
42.21	2/12/13	2	12	5	12.24
42.25	2/12/13	2	12	6	12.24
42.29	2/12/13	2	12	7	12.25
42.33	2/12/13	2	12	8	12.25
42.37	2/12/13	2	12	9	12.25
42.42	2/12/13	2	12	10	12.26
42.46	2/12/13	2	12	11	12.26
42.5	2/12/13	2	12	12	12.26
42.54	2/12/13	2	12	13	12.26
42.58	2/12/13	2	12	14	12.27
42.62	2/12/13	2	12	15	12.27
42.67	2/12/13	2	12	16	12.27
42.71	2/12/13	2	12	17	12.28
42.75	2/12/13	2	12	18	12.28
42.79	2/12/13	2	12	19	12.28
42.83	2/12/13	2	12	20	12.29
42.87	2/12/13	2	12	21	12.29
42.92	2/12/13	2	12	22	12.29
42.96	2/12/13	2	12	23	12.3
43	2/13/13	2	13	0	12.3
43.04	2/13/13	2	13	1	12.3
43.08	2/13/13	2	13	2	12.3
43.12	2/13/13	2	13	3	12.31
43.17	2/13/13	2	13	4	12.31
43.21	2/13/13	2	13	5	12.31
43.25	2/13/13	2	13	6	12.32
43.29	2/13/13	2	13	7	12.32
43.33	2/13/13	2	13	8	12.32
43.37	2/13/13	2	13	9	12.33
43.42	2/13/13	2	13	10	12.33
43.46	2/13/13	2	13	11	12.33
43.5	2/13/13	2	13	12	12.34
43.54	2/13/13	2	13	13	12.34
43.58	2/13/13	2	13	14	12.34
43.62	2/13/13	2	13	15	12.34
43.67	2/13/13	2	13	16	12.35
43.71	2/13/13	2	13	17	12.35
43.75	2/13/13	2	13	18	12.35
43.79	2/13/13	2	13	19	12.36
43.83	2/13/13	2	13	20	12.36
43.87	2/13/13	2	13	21	12.36
43.92	2/13/13	2	13	22	12.37
43.96	2/13/13	2	13	23	12.37
44	2/14/13	2	14	0	12.37
44.04	2/14/13	2	14	1	12.37
44.08	2/14/13	2	14	2	12.38
44.12	2/14/13	2	14	3	12.38
44.17	2/14/13	2	14	4	12.38
44.21	2/14/13	2	14	5	12.39
44.25	2/14/13	2	14	6	12.39
44.29	2/14/13	2	14	7	12.39
44.33	2/14/13	2	14	8	12.4
44.37	2/14/13	2	14	9	12.4
44.42	2/14/13	2	14	10	12.4
44.46	2/14/13	2	14	11	12.4
44.5	2/14/13	2	14	12	12.41
44.54	2/14/13	2	14	13	12.41
44.58	2/14/13	2	14	14	12.41
44.62	2/14/13	2	14	15	12.42
44.67	2/14/13	2	14	16	12.42
44.71	2/14/13	2	14	17	12.42
44.75	2/14/13	2	14	18	12.43
44.79	2/14/13	2	14	19	12.43
44.83	2/14/13	2	14	20	12.43
44.87	2/14/13	2	14	21	12.44
44.92	2/14/13	2	14	22	12.44
44.96	2/14/13	2	14	23	12.44
45	2/15/13	2	15	0	12.44
45.04	2/15/13	2	15	1	12.45
45.08	2/15/13	2	15	2	12.45
45.12	2/15/13	2	15	3	12.45
45.17	2/15/13	2	15	4	12.46
45.21	2/15/13	2	15	5	12.46
45.25	2/15/13	2	15	6	12.46
45.29	2/15/13	2	15	7	12.47
45.33	2/15/13	2	15	8	12.47
45.37	2/15/13	2	15	9	12.47
45.42	2/15/13	2	15	10	12.47
45.46	2/15/13	2	15	11	12.48
45.5	2/15/13	2	15	12	12.48
45.54	2/15/13	2	15	13	12.48
45.58	2/15/13	2	15	14	12.49
45.62	2/15/13	2	15	15	12.49
45.67	2/15/13	2	15	16	12.49
45.71	2/15/13	2	15	17	12.5
45.75	2/15/13	2	15	18	12.5
45.79	2/15/13	2	15	19	12.5
45.83	2/15/13	2	15	20	12.5
45.87	2/15/13	2	15	21	12.51
45.92	2/15/13	2	15	22	12.51
45.96	2/15/13	2	15	23	12.51
46	2/16/13	2	16	0	12.52
46.04	2/16/13	2	16	1	12.52
46.08	2/16/13	2	16	2	12.52
46.12	2/16/13	2	16	3	12.53
46.17	2/16/13	2	16	4	12.53
46.21	2/16/13	2	16	5	12.53
46.25	2/16/13	2	16	6	12.53
46.29	2/16/13	2	16	7	12.54
46.33	2/16/13	2	16	8	12.54
46.37	2/16/13	2	16	9	12.54
46.42	2/16/13	2	16	10	12.55
46.46	2/16/13	2	16	11	12.55
46.5	2/16/13	2	16	12	12.55
46.54	2/16/13	2	16	13	12.56
46.58	2/16/13	2	16	14	12.56
46.62	2/16/13	2	16	15	12.56
46.67	2/16/13	2	16	16	12.56
46.71	2/16/13	2	16	17	12.57
46.75	2/16/13	2	16	18	12.57
46.79	2/16/13	2	16	19	12.57
46.83	2/16/13	2	16	20	12.58
46.87	2/16/13	2	16	21	12.58
46.92	2/16/13	2	16	22	12.58
46.96	2/16/13	2	16	23	12.59
47	2/17/13	2	17	0	12.59
47.04	2/17/13	2	17	1	12.59
47.08	2/17/13	2	17	2	12.59
47.12	2/17/13	2	17	3	12.6
47.17	2/17/13	2	17	4	12.6
47.21	2/17/13	2	17	5	12.6
47.25	2/17/13	2	17	6	12.61
47.29	2/17/13	2	17	7	12.61
47.33	2/17/13	2	17	8	12.61
47.37	2/17/13	2	17	9	12.62
47.42	2/17/13	2	17	10	12.62
47.46	2/17/13	2	17	11	12.62
47.5	2/17/13	2	17	12	12.62
47.54	2/17/13	2	17	13	12.63
47.58	2/17/13	2	17	14	12.63
47.62	2/17/13	2	17	15	12.63
47.67	2/17/13	2	17	16	12.64
47.71	2/17/13	2	17	17	12.64
47.75	2/17/13	2	17	18	12.64
47.79	2/17/13	2	17	19	12.65
47.83	2/17/13	2	17	20	12.65
47.87	2/17/13	2	17	21	12.65
47.92	2/17/13	2	17	22	12.65
47.96	2/17/13	2	17	23	12.66
48	2/18/13	2	18	0	12.66
48.04	2/18/13	2	18	1	12.66
48.08	2/18/13	2	18	2	12.67
48.12	2/18/13	2	18	3	12.67
48.17	2/18/13	2	18	4	12.67
48.21	2/18/13	2	18	5	12.68
48.25	2/18/13	2	18	6	12.68
48.29	2/18/13	2	18	7	12.68
48.33	2/18/13	2	18	8	12.68
48.37	2/18/13	2	18	9	12.69
48.42	2/18/13	2	18	10	12.69
48.46	2/18/13	2	18	11	12.69
48.5	2/18/13	2	18	12	12.7
48.54	2/18/13	2	18	13	12.7
48.58	2/18/13	2	18	14	12.7
48.62	2/18/13	2	18	15	12.71
48.67	2/18/13	2	18	16	12.71
48.71	2/18/13	2	18	17	12.71
48.75	2/18/13	2	18	18	12.71
48.79	2/18/13	2	18	19	12.72
48.83	2/18/13	2	18	20	12.72
48.87	2/18/13	2	18	21	12.72
48.92	2/18/13	2	18	22	12.73
48.96	2/18/13	2	18	23	12.73
49	2/19/13	2	19	0	12.73
49.04	2/19/13	2	19	1	12.74
49.08	2/19/13	2	19	2	12.74
49.12	2/19/13	2	19	3	12.74
49.17	2/19/13	2	19	4	12.74
49.21	2/19/13	2	19	5	12.75
49.25	2/19/13	2	19	6	12.75
49.29	2/19/13	2	19	7	12.75
49.33	2/19/13	2	19	8	12.76
49.37	2/19/13	2	19	9	12.76
49.42	2/19/13	2	19	10	12.76
49.46	2/19/13	2	19	11	12.76
49.5	2/19/13	2	19	12	12.77
49.54	2/19/13	2	19	13	12.77
49.58	2/19/13	2	19	14	12.77
49.62	2/19/13	2	19	15	12.78
49.67	2/19/13	2	19	16	12.78
49.71	2/19/13	2	19	17	12.78
49.75	2/19/13	2	19	18	12.79
49.79	2/19/13	2	19	19	12.79
49.83	2/19/13	2	19	20	12.79
49.87	2/19/13	2	19	21	12.79
49.92	2/19/13	2	19	22	12.8
49.96	2/19/13	2	19	23	12.8
50	2/20/13	2	20	0	12.8
50.04	2/20/13	2	20	1	12.81
50.08	2/20/13	2	20	2	12.81
50.12	2/20/13	2	20	3	12.81
50.17	2/20/13	2	20	4	12.82
50.21	2/20/13	2	20	5	12.82
50.25	2/20/13	2	20	6	12.82
50.29	2/20/13	2	20	7	12.82
50.33	2/20/13	2	20	8	12.83
50.37	2/20/13	2	20	9	12.83
50.42	2/20/13	2	20	10	12.83
50.46	2/20/13	2	20	11	12.84
50.5	2/20/13	2	20	12	12.84
50.54	2/20/13	2	20	13	12.84
50.58	2/20/13	2	20	14	12.85
50.62	2/20/13	2	20	15	12.85
50.67	2/20/13	2	20	16	12.85
50.71	2/20/13	2	20	17	12.85
50.75	2/20/13	2	20	18	12.86
50.79	2/20/13	2	20	19	12.86
50.83	2/20/13	2	20	20	12.86
50.87	2/20/13	2	20	21	12.87
50.92	2/20/13	2	20	22	12.87
50.96	2/20/13	2	20	23	12.87
51	2/21/13	2	21	0	12.87
51.04	2/21/13	2	21	1	12.88
51.08	2/21/13	2	21	2	12.88
51.12	2/21/13	2	21	3	12.88
51.17	2/21/13	2	21	4	12.89
51.21	2/21/13	2	21	5	12.89
51.25	2/21/13	2	21	6	12.89
51.29	2/21/13	2	21	7	12.9
51.33	2/21/13	2	21	8	12.9
51.37	2/21/13	2	21	9	12.9
51.42	2/21/13	2	21	10	12.9
51.46	2/21/13	2	21	11	12.91
51.5	2/21/13	2	21	12	12.91
51.54	2/21/13	2	21	13	12.91
51.58	2/21/13	2	21	14	12.92
51.62	2/21/13	2	21	15	12.92
51.67	2/21/13	2	21	16	12.92
51.71	2/21/13	2	21	17	12.92
51.75	2/21/13	2	21	18	12.93
51.79	2/21/13	2	21	19	12.93
51.83	2/21/13	2	21	20	12.93
51.87	2/21/13	2	21	21	12.94
51.92	2/21/13	2	21	22	12.94
51.96	2/21/13	2	21	23	12.94
52	2/22/13	2	22	0	12.95
52.04	2/22/13	2	22	1	12.95
52.08	2/22/13	2	22	2	12.95
52.12	2/22/13	2	22	3	12.95
52.17	2/22/13	2	22	4	12.96
52.21	2/22/13	2	22	5	12.96
52.25	2/22/13	2	22	6	12.96
52.29	2/22/13	2	22	7	12.97
52.33	2/22/13	2	22	8	12.97
52.37	2/22/13	2	22	9	12.97
52.42	2/22/13	2	22	10	12.97
52.46	2/22/13	2	22	11	12.98
52.5	2/22/13	2	22	12	12.98
52.54	2/22/13	2	22	13	12.98
52.58	2/22/13	2	22	14	12.99
52.62	2/22/13	2	22	15	12.99
52.67	2/22/13	2	22	16	12.99
52.71	2/22/13	2	22	17	13
52.75	2/22/13	2	22	18	13
52.79	2/22/13	2	22	19	13
52.83	2/22/13	2	22	20	13
52.87	2/22/13	2	22	21	13.01
52.92	2/22/13	2	22	22	13.01
52.96	2/22/13	2	22	23	13.01
53	2/23/13	2	23	0	13.02
53.04	2/23/13	2	23	1	13.02
53.08	2/23/13	2	23	2	13.02
53.12	2/23/13	2	23	3	13.02
53.17	2/23/13	2	23	4	13.03
53.21	2/23/13	2	23	5	13.03
53.25	2/23/13	2	23	6	13.03
53.29	2/23/13	2	23	7	13.04
53.33	2/23/13	2	23	8	13.04
53.37	2/23/13	2	23	9	13.04
53.42	2/23/13	2	23	10	13.05
53.46	2/23/13	2	23	11	13.05
53.5	2/23/13	2	23	12	13.05
53.54	2/23/13	2	23	13	13.05
53.58	2/23/13	2	23	14	13.06
53.62	2/23/13	2	23	15	13.06
53.67	2/23/13	2	23	16	13.06
53.71	2/23/13	2	23	17	13.07
53.75	2/23/13	2	23	18	13.07
53.79	2/23/13	2	23	19	13.07
53.83	2/23/13	2	23	20	13.07
53.87	2/23/13	2	23	21	13.08
53.92	2/23/13	2	23	22	13.08
53.96	2/23/13	2	23	23	13.08
54	2/24/13	2	24	0	13.09
54.04	2/24/13	2	24	1	13.09
54.08	2/24/13	2	24	2	13.09
54.12	2/24/13	2	24	3	13.09
54.17	2/24/13	2	24	4	13.1
54.21	2/24/13	2	24	5	13.1
54.25	2/24/13	2	24	6	13.1
54.29	2/24/13	2	24	7	13.11
54.33	2/24/13	2	24	8	13.11
54.37	2/24/13	2	24	9	13.11
54.42	2/24/13	2	24	10	13.12
54.46	2/24/13	2	24	11	13.12
54.5	2/24/13	2	24	12	13.12
54.54	2/24/13	2	24	13	13.12
54.58	2/24/13	2	24	14	13.13
54.62	2/24/13	2	24	15	13.13
54.67	2/24/13	2	24	16	13.13
54.71	2/24/13	2	24	17	13.14
54.75	2/24/13	2	24	18	13.14
54.79	2/24/13	2	24	19	13.14
54.83	2/24/13	2	24	20	13.14
54.87	2/24/13	2	24	21	13.15
54.92	2/24/13	2	24	22	13.15
54.96	2/24/13	2	24	23	13.15
55	2/25/13	2	25	0	13.16
55.04	2/25/13	2	25	1	13.16
55.08	2/25/13	2	25	2	13.16
55.12	2/25/13	2	25	3	13.16
55.17	2/25/13	2	25	4	13.17
55.21	2/25/13	2	25	5	13.17
55.25	2/25/13	2	25	6	13.17
55.29	2/25/13	2	25	7	13.18
55.33	2/25/13	2	25	8	13.18
55.37	2/25/13	2	25	9	13.18
55.42	2/25/13	2	25	10	13.18
55.46	2/25/13	2	25	11	13.19
55.5	2/25/13	2	25	12	13.19
55.54	2/25/13	2	25	13	13.19
55.58	2/25/13	2	25	14	13.2
55.62	2/25/13	2	25	15	13.2
55.67	2/25/13	2	25	16	13.2
55.71	2/25/13	2	25	17	13.2
55.75	2/25/13	2	25	18	13.21
55.79	2/25/13	2	25	19	13.21
55.83	2/25/13	2	25	20	13.21
55.87	2/25/13	2	25	21	13.22
55.92	2/25/13	2	25	22	13.22
55.96	2/25/13	2	25	23	13.22
56	2/26/13	2	26	0	13.23
56.04	2/26/13	2	26	1	13.23
56.08	2/26/13	2	26	2	13.23
56.12	2/26/13	2	26	3	13.23
56.17	2/26/13	2	26	4	13.24
56.21	2/26/13	2	26	5	13.24
56.25	2/26/13	2	26	6	13.24
56.29	2/26/13	2	26	7	13.25
56.33	2/26/13	2	26	8	13.25
56.37	2/26/13	2	26	9	13.25
56.42	2/26/13	2	26	10	13.25
56.46	2/26/13	2	26	11	13.26
56.5	2/26/13	2	26	12	13.26
56.54	2/26/13	2	26	13	13.26
56.58	2/26/13	2	26	14	13.27
56.62	2/26/13	2	26	15	13.27
56.67	2/26/13	2	26	16	13.27
56.71	2/26/13	2	26	17	13.27
56.75	2/26/13	2	26	18	13.28
56.79	2/26/13	2	26	19	13.28
56.83	2/26/13	2	26	20	13.28
56.87	2/26/13	2	26	21	13.29
56.92	2/26/13	2	26	22	13.29
56.96	2/26/13	2	26	23	13.29
57	2/27/13	2	27	0	13.29
57.04	2/27/13	2	27	1	13.3
57.08	2/27/13	2	27	2	13.3
57.12	2/27/13	2	27	3	13.3
57.17	2/27/13	2	27	4	13.31
57.21	2/27/13	2	27	5	13.31
57.25	2/27/13	2	27	6	13.31
57.29	2/27/13	2	27	7	13.31
57.33	2/27/13	2	27	8	13.32
57.37	2/27/13	2	27	9	13.32
57.42	2/27/13	2	27	10	13.32
57.46	2/27/13	2	27	11	13.33
57.5	2/27/13	2	27	12	13.33
57.54	2/27/13	2	27	13	13.33
57.58	2/27/13	2	27	14	13.33
57.62	2/27/13	2	27	15	13.34
57.67	2/27/13	2	27	16	13.34
57.71	2/27/13	2	27	17	13.34
57.75	2/27/13	2	27	18	13.35
57.79	2/27/13	2	27	19	13.35
57.83	2/27/13	2	27	20	13.35
57.87	2/27/13	2	27	21	13.35
57.92	2/27/13	2	27	22	13.36
57.96	2/27/13	2	27	23	13.36
58	2/28/13	2	28	0	13.36
58.04	2/28/13	2	28	1	13.37
58.08	2/28/13	2	28	2	13.37
58.12	2/28/13	2	28	3	13.37
58.17	2/28/13	2	28	4	13.37
58.21	2/28/13	2	28	5	13.38
58.25	2/28/13	2	28	6	13.38
58.29	2/28/13	2	28	7	13.38
58.33	2/28/13	2	28	8	13.39
58.37	2/28/13	2	28	9	13.39
58.42	2/28/13	2	28	10	13.39
58.46	2/28/13	2	28	11	13.39
58.5	2/28/13	2	28	12	13.4
58.54	2/28/13	2	28	13	13.4
