Date	Date (UTC)	Month	Day	Hour (UTC)	food
27	1/28/13	1	28	0	0.217366565
27.04	1/28/13	1	28	1	0.261709416
27.08	1/28/13	1	28	2	0.310123219
27.12	1/28/13	1	28	3	0.362593628
27.17	1/28/13	1	28	4	0.419105094
27.21	1/28/13	1	28	5	0.479640873
27.25	1/28/13	1	28	6	0.544183026
27.29	1/28/13	1	28	7	0.612712428
27.33	1/28/13	1	28	8	0.685208772
27.37	1/28/13	1	28	9	0.761650576
27.42	1/28/13	1	28	10	0.842015189
27.46	1/28/13	1	28	11	0.926278796
27.5	1/28/13	1	28	12	1.01441643
27.54	1/28/13	1	28	13	1.106401972
27.58	1/28/13	1	28	14	1.202208165
27.62	1/28/13	1	28	15	1.301806621
27.67	1/28/13	1	28	16	1.405167825
27.71	1/28/13	1	28	17	1.51226115
27.75	1/28/13	1	28	18	1.623054861
27.79	1/28/13	1	28	19	1.737516128
27.83	1/28/13	1	28	20	1.855611034
27.87	1/28/13	1	28	21	1.977304584
27.92	1/28/13	1	28	22	2.102560719
27.96	1/28/13	1	28	23	2.231342321
28	1/29/13	1	29	0	2.363611231
28.04	1/29/13	1	29	1	2.499328254
28.08	1/29/13	1	29	2	2.638453174
28.12	1/29/13	1	29	3	2.780944766
28.17	1/29/13	1	29	4	2.926760805
28.21	1/29/13	1	29	5	3.075858085
28.25	1/29/13	1	29	6	3.228192424
28.29	1/29/13	1	29	7	3.383718681
28.33	1/29/13	1	29	8	3.542390772
28.37	1/29/13	1	29	9	3.704161679
28.42	1/29/13	1	29	10	3.868983464
28.46	1/29/13	1	29	11	4.036807288
28.5	1/29/13	1	29	12	4.207583421
28.54	1/29/13	1	29	13	4.381261259
28.58	1/29/13	1	29	14	4.557789336
28.62	1/29/13	1	29	15	4.737115345
28.67	1/29/13	1	29	16	4.919186146
28.71	1/29/13	1	29	17	5.103947788
28.75	1/29/13	1	29	18	5.291345522
28.79	1/29/13	1	29	19	5.481323818
28.83	1/29/13	1	29	20	5.673826383
28.87	1/29/13	1	29	21	5.868796172
28.92	1/29/13	1	29	22	6.066175412
28.96	1/29/13	1	29	23	6.265905616
29	1/30/13	1	30	0	6.467927598
29.04	1/30/13	1	30	1	6.672181497
29.08	1/30/13	1	30	2	6.878606786
29.12	1/30/13	1	30	3	7.087142298
29.17	1/30/13	1	30	4	7.297726238
29.21	1/30/13	1	30	5	7.510296207
29.25	1/30/13	1	30	6	7.724789216
29.29	1/30/13	1	30	7	7.941141704
29.33	1/30/13	1	30	8	8.159289563
29.37	1/30/13	1	30	9	8.379168151
29.42	1/30/13	1	30	10	8.600712313
29.46	1/30/13	1	30	11	8.8238564
29.5	1/30/13	1	30	12	9.04853429
29.54	1/30/13	1	30	13	9.274679406
29.58	1/30/13	1	30	14	9.502224736
29.62	1/30/13	1	30	15	9.731102855
29.67	1/30/13	1	30	16	9.96124594
29.71	1/30/13	1	30	17	10.19258579
29.75	1/30/13	1	30	18	10.42505387
29.79	1/30/13	1	30	19	10.65858128
29.83	1/30/13	1	30	20	10.89309882
29.87	1/30/13	1	30	21	11.128537
29.92	1/30/13	1	30	22	11.36482606
29.96	1/30/13	1	30	23	11.60189598
30	1/31/13	1	31	0	11.83967651
30.04	1/31/13	1	31	1	12.07809719
30.08	1/31/13	1	31	2	12.31708737
30.12	1/31/13	1	31	3	12.55657624
30.17	1/31/13	1	31	4	12.79649282
30.21	1/31/13	1	31	5	13.03676602
30.25	1/31/13	1	31	6	13.27732466
30.29	1/31/13	1	31	7	13.51809744
30.33	1/31/13	1	31	8	13.75901301
30.37	1/31/13	1	31	9	14
30.42	1/31/13	1	31	10	14.24098699
30.46	1/31/13	1	31	11	14.48190256
30.5	1/31/13	1	31	12	14.72267534
30.54	1/31/13	1	31	13	14.96323398
30.58	1/31/13	1	31	14	15.20350718
30.62	1/31/13	1	31	15	15.44342376
30.67	1/31/13	1	31	16	15.68291263
30.71	1/31/13	1	31	17	15.92190281
30.75	1/31/13	1	31	18	16.16032349
30.79	1/31/13	1	31	19	16.39810402
30.83	1/31/13	1	31	20	16.63517394
30.87	1/31/13	1	31	21	16.871463
30.92	1/31/13	1	31	22	17.10690118
30.96	1/31/13	1	31	23	17.34141872
31	2/1/13	2	1	0	17.57494613
31.04	2/1/13	2	1	1	17.80741421
31.08	2/1/13	2	1	2	18.03875406
31.12	2/1/13	2	1	3	18.26889715
31.17	2/1/13	2	1	4	18.49777526
31.21	2/1/13	2	1	5	18.72532059
31.25	2/1/13	2	1	6	18.95146571
31.29	2/1/13	2	1	7	19.1761436
31.33	2/1/13	2	1	8	19.39928769
31.37	2/1/13	2	1	9	19.62083185
31.42	2/1/13	2	1	10	19.84071044
31.46	2/1/13	2	1	11	20.0588583
31.5	2/1/13	2	1	12	20.27521078
31.54	2/1/13	2	1	13	20.48970379
31.58	2/1/13	2	1	14	20.70227376
31.62	2/1/13	2	1	15	20.9128577
31.67	2/1/13	2	1	16	21.12139321
31.71	2/1/13	2	1	17	21.3278185
31.75	2/1/13	2	1	18	21.5320724
31.79	2/1/13	2	1	19	21.73409438
31.83	2/1/13	2	1	20	21.93382459
31.87	2/1/13	2	1	21	22.13120383
31.92	2/1/13	2	1	22	22.32617362
31.96	2/1/13	2	1	23	22.51867618
32	2/2/13	2	2	0	22.70865448
32.04	2/2/13	2	2	1	22.89605221
32.08	2/2/13	2	2	2	23.08081385
32.12	2/2/13	2	2	3	23.26288466
32.17	2/2/13	2	2	4	23.44221066
32.21	2/2/13	2	2	5	23.61873874
32.25	2/2/13	2	2	6	23.79241658
32.29	2/2/13	2	2	7	23.96319271
32.33	2/2/13	2	2	8	24.13101654
32.37	2/2/13	2	2	9	24.29583832
32.42	2/2/13	2	2	10	24.45760923
32.46	2/2/13	2	2	11	24.61628132
32.5	2/2/13	2	2	12	24.77180758
32.54	2/2/13	2	2	13	24.92414191
32.58	2/2/13	2	2	14	25.07323919
32.62	2/2/13	2	2	15	25.21905523
32.67	2/2/13	2	2	16	25.36154683
32.71	2/2/13	2	2	17	25.50067175
32.75	2/2/13	2	2	18	25.63638877
32.79	2/2/13	2	2	19	25.76865768
32.83	2/2/13	2	2	20	25.89743928
32.87	2/2/13	2	2	21	26.02269542
32.92	2/2/13	2	2	22	26.14438897
32.96	2/2/13	2	2	23	26.26248387
33	2/3/13	2	3	0	26.37694514
33.04	2/3/13	2	3	1	26.48773885
33.08	2/3/13	2	3	2	26.59483218
33.12	2/3/13	2	3	3	26.69819338
33.17	2/3/13	2	3	4	26.79779183
33.21	2/3/13	2	3	5	26.89359803
33.25	2/3/13	2	3	6	26.98558357
33.29	2/3/13	2	3	7	27.0737212
33.33	2/3/13	2	3	8	27.15798481
33.37	2/3/13	2	3	9	27.23834942
33.42	2/3/13	2	3	10	27.31479123
33.46	2/3/13	2	3	11	27.38728757
33.5	2/3/13	2	3	12	27.45581697
33.54	2/3/13	2	3	13	27.52035913
33.58	2/3/13	2	3	14	27.58089491
33.62	2/3/13	2	3	15	27.63740637
33.67	2/3/13	2	3	16	27.68987678
33.71	2/3/13	2	3	17	27.73829058
33.75	2/3/13	2	3	18	27.78263343
33.79	2/3/13	2	3	19	27.82289219
33.83	2/3/13	2	3	20	27.85905493
33.87	2/3/13	2	3	21	27.89111093
33.92	2/3/13	2	3	22	27.9190507
33.96	2/3/13	2	3	23	27.94286595
34	2/4/13	2	4	0	27.96254962
34.04	2/4/13	2	4	1	27.9780959
34.08	2/4/13	2	4	2	27.98950016
34.12	2/4/13	2	4	3	27.99675903
34.17	2/4/13	2	4	4	27.99987036
34.21	2/4/13	2	4	5	27.99883322
34.25	2/4/13	2	4	6	27.99364793
34.29	2/4/13	2	4	7	27.98431602
34.33	2/4/13	2	4	8	27.97084025
34.37	2/4/13	2	4	9	27.95322462
34.42	2/4/13	2	4	10	27.93147436
34.46	2/4/13	2	4	11	27.90559589
34.5	2/4/13	2	4	12	27.8755969
34.54	2/4/13	2	4	13	27.84148626
34.58	2/4/13	2	4	14	27.8032741
34.62	2/4/13	2	4	15	27.76097173
34.67	2/4/13	2	4	16	27.71459168
34.71	2/4/13	2	4	17	27.66414771
34.75	2/4/13	2	4	18	27.60965475
34.79	2/4/13	2	4	19	27.55112896
34.83	2/4/13	2	4	20	27.48858768
34.87	2/4/13	2	4	21	27.42204944
34.92	2/4/13	2	4	22	27.35153395
34.96	2/4/13	2	4	23	27.27706212
35	2/5/13	2	5	0	27.19865601
35.04	2/5/13	2	5	1	27.11633885
35.08	2/5/13	2	5	2	27.03013503
35.12	2/5/13	2	5	3	26.94007011
35.17	2/5/13	2	5	4	26.84617076
35.21	2/5/13	2	5	5	26.74846482
35.25	2/5/13	2	5	6	26.64698123
35.29	2/5/13	2	5	7	26.54175007
35.33	2/5/13	2	5	8	26.43280252
35.37	2/5/13	2	5	9	26.32017086
35.42	2/5/13	2	5	10	26.20388846
35.46	2/5/13	2	5	11	26.08398979
35.5	2/5/13	2	5	12	25.96051038
35.54	2/5/13	2	5	13	25.8334868
35.58	2/5/13	2	5	14	25.70295671
35.62	2/5/13	2	5	15	25.56895878
35.67	2/5/13	2	5	16	25.43153272
35.71	2/5/13	2	5	17	25.29071925
35.75	2/5/13	2	5	18	25.14656009
35.79	2/5/13	2	5	19	24.99909797
35.83	2/5/13	2	5	20	24.84837658
35.87	2/5/13	2	5	21	24.69444058
35.92	2/5/13	2	5	22	24.53733559
35.96	2/5/13	2	5	23	24.37710815
36	2/6/13	2	6	0	24.21380576
36.04	2/6/13	2	6	1	24.04747679
36.08	2/6/13	2	6	2	23.87817054
36.12	2/6/13	2	6	3	23.70593718
36.17	2/6/13	2	6	4	23.53082773
36.21	2/6/13	2	6	5	23.3528941
36.25	2/6/13	2	6	6	23.172189
36.29	2/6/13	2	6	7	22.98876599
36.33	2/6/13	2	6	8	22.8026794
36.37	2/6/13	2	6	9	22.6139844
36.42	2/6/13	2	6	10	22.42273689
36.46	2/6/13	2	6	11	22.22899353
36.5	2/6/13	2	6	12	22.03281175
36.54	2/6/13	2	6	13	21.83424967
36.58	2/6/13	2	6	14	21.63336614
36.62	2/6/13	2	6	15	21.43022067
36.67	2/6/13	2	6	16	21.22487347
36.71	2/6/13	2	6	17	21.01738539
36.75	2/6/13	2	6	18	20.8078179
36.79	2/6/13	2	6	19	20.59623311
36.83	2/6/13	2	6	20	20.38269371
36.87	2/6/13	2	6	21	20.16726298
36.92	2/6/13	2	6	22	19.95000476
36.96	2/6/13	2	6	23	19.73098342
37	2/7/13	2	7	0	19.51026387
37.04	2/7/13	2	7	1	19.28791151
37.08	2/7/13	2	7	2	19.06399223
37.12	2/7/13	2	7	3	18.83857238
37.17	2/7/13	2	7	4	18.61171875
37.21	2/7/13	2	7	5	18.38349857
37.25	2/7/13	2	7	6	18.15397947
37.29	2/7/13	2	7	7	17.92322945
37.33	2/7/13	2	7	8	17.6913169
37.37	2/7/13	2	7	9	17.45831053
37.42	2/7/13	2	7	10	17.22427938
37.46	2/7/13	2	7	11	16.98929282
37.5	2/7/13	2	7	12	16.75342046
37.54	2/7/13	2	7	13	16.5167322
37.58	2/7/13	2	7	14	16.27929818
37.62	2/7/13	2	7	15	16.04118876
37.67	2/7/13	2	7	16	15.80247448
37.71	2/7/13	2	7	17	15.5632261
37.75	2/7/13	2	7	18	15.3235145
37.79	2/7/13	2	7	19	15.08341071
37.83	2/7/13	2	7	20	14.84298588
37.87	2/7/13	2	7	21	14.60231126
37.92	2/7/13	2	7	22	14.36145816
37.96	2/7/13	2	7	23	14.12049796
38	2/8/13	2	8	0	13.87950204
38.04	2/8/13	2	8	1	13.63854184
38.08	2/8/13	2	8	2	13.39768874
38.12	2/8/13	2	8	3	13.15701412
38.17	2/8/13	2	8	4	12.91658929
38.21	2/8/13	2	8	5	12.6764855
38.25	2/8/13	2	8	6	12.4367739
38.29	2/8/13	2	8	7	12.19752552
38.33	2/8/13	2	8	8	11.95881124
38.37	2/8/13	2	8	9	11.72070182
38.42	2/8/13	2	8	10	11.4832678
38.46	2/8/13	2	8	11	11.24657954
38.5	2/8/13	2	8	12	11.01070718
38.54	2/8/13	2	8	13	10.77572062
38.58	2/8/13	2	8	14	10.54168947
38.62	2/8/13	2	8	15	10.3086831
38.67	2/8/13	2	8	16	10.07677055
38.71	2/8/13	2	8	17	9.84602053
38.75	2/8/13	2	8	18	9.616501427
38.79	2/8/13	2	8	19	9.388281249
38.83	2/8/13	2	8	20	9.161427623
38.87	2/8/13	2	8	21	8.93600777
38.92	2/8/13	2	8	22	8.712088487
38.96	2/8/13	2	8	23	8.489736127
39	2/9/13	2	9	0	8.269016577
39.04	2/9/13	2	9	1	8.04999524
39.08	2/9/13	2	9	2	7.832737019
39.12	2/9/13	2	9	3	7.617306291
39.17	2/9/13	2	9	4	7.403766893
39.21	2/9/13	2	9	5	7.1921821
39.25	2/9/13	2	9	6	6.982614612
39.29	2/9/13	2	9	7	6.775126526
39.33	2/9/13	2	9	8	6.569779326
39.37	2/9/13	2	9	9	6.36663386
39.42	2/9/13	2	9	10	6.165750326
39.46	2/9/13	2	9	11	5.967188249
39.5	2/9/13	2	9	12	5.771006468
39.54	2/9/13	2	9	13	5.577263115
39.58	2/9/13	2	9	14	5.386015601
39.62	2/9/13	2	9	15	5.197320596
39.67	2/9/13	2	9	16	5.011234015
39.71	2/9/13	2	9	17	4.827810999
39.75	2/9/13	2	9	18	4.647105901
39.79	2/9/13	2	9	19	4.469172267
39.83	2/9/13	2	9	20	4.294062824
39.87	2/9/13	2	9	21	4.121829458
39.92	2/9/13	2	9	22	3.952523209
39.96	2/9/13	2	9	23	3.786194243
40	2/10/13	2	10	0	3.622891848
40.04	2/10/13	2	10	1	3.462664415
40.08	2/10/13	2	10	2	3.305559421
40.12	2/10/13	2	10	3	3.151623421
40.17	2/10/13	2	10	4	3.000902029
40.21	2/10/13	2	10	5	2.853439907
40.25	2/10/13	2	10	6	2.709280752
40.29	2/10/13	2	10	7	2.56846728
40.33	2/10/13	2	10	8	2.431041218
40.37	2/10/13	2	10	9	2.297043288
40.42	2/10/13	2	10	10	2.166513197
40.46	2/10/13	2	10	11	2.039489624
40.5	2/10/13	2	10	12	1.916010207
40.54	2/10/13	2	10	13	1.796111538
40.58	2/10/13	2	10	14	1.679829144
40.62	2/10/13	2	10	15	1.567197483
40.67	2/10/13	2	10	16	1.45824993
40.71	2/10/13	2	10	17	1.353018767
40.75	2/10/13	2	10	18	1.251535179
40.79	2/10/13	2	10	19	1.153829235
40.83	2/10/13	2	10	20	1.059929889
40.87	2/10/13	2	10	21	0.969864965
40.92	2/10/13	2	10	22	0.883661152
40.96	2/10/13	2	10	23	0.801343993
41	2/11/13	2	11	0	0.72293788
41.04	2/11/13	2	11	1	0.648466047
41.08	2/11/13	2	11	2	0.577950562
41.12	2/11/13	2	11	3	0.51141232
41.17	2/11/13	2	11	4	0.448871038
41.21	2/11/13	2	11	5	0.390345247
41.25	2/11/13	2	11	6	0.335852291
41.29	2/11/13	2	11	7	0.285408317
41.33	2/11/13	2	11	8	0.239028272
41.37	2/11/13	2	11	9	0.196725901
41.42	2/11/13	2	11	10	0.158513737
41.46	2/11/13	2	11	11	0.124403104
41.5	2/11/13	2	11	12	0.09440411
41.54	2/11/13	2	11	13	0.068525645
41.58	2/11/13	2	11	14	0.046775375
41.62	2/11/13	2	11	15	0.029159748
41.67	2/11/13	2	11	16	0.015683982
41.71	2/11/13	2	11	17	0.00635207
41.75	2/11/13	2	11	18	0.001166779
41.79	2/11/13	2	11	19	0.000129644
41.83	2/11/13	2	11	20	0.003240972
41.87	2/11/13	2	11	21	0.010499843
41.92	2/11/13	2	11	22	0.021904104
41.96	2/11/13	2	11	23	0.037450376
42	2/12/13	2	12	0	0.057134054
42.04	2/12/13	2	12	1	0.080949303
42.08	2/12/13	2	12	2	0.108889068
42.12	2/12/13	2	12	3	0.140945069
42.17	2/12/13	2	12	4	0.177107806
42.21	2/12/13	2	12	5	0.217366565
42.25	2/12/13	2	12	6	0.261709416
42.29	2/12/13	2	12	7	0.310123219
42.33	2/12/13	2	12	8	0.362593628
42.37	2/12/13	2	12	9	0.419105094
42.42	2/12/13	2	12	10	0.479640873
42.46	2/12/13	2	12	11	0.544183026
42.5	2/12/13	2	12	12	0.612712428
42.54	2/12/13	2	12	13	0.685208772
42.58	2/12/13	2	12	14	0.761650576
42.62	2/12/13	2	12	15	0.842015189
42.67	2/12/13	2	12	16	0.926278796
42.71	2/12/13	2	12	17	1.01441643
42.75	2/12/13	2	12	18	1.106401972
42.79	2/12/13	2	12	19	1.202208165
42.83	2/12/13	2	12	20	1.301806621
42.87	2/12/13	2	12	21	1.405167825
42.92	2/12/13	2	12	22	1.51226115
42.96	2/12/13	2	12	23	1.623054861
43	2/13/13	2	13	0	1.737516128
43.04	2/13/13	2	13	1	1.855611034
43.08	2/13/13	2	13	2	1.977304584
43.12	2/13/13	2	13	3	2.102560719
43.17	2/13/13	2	13	4	2.231342321
43.21	2/13/13	2	13	5	2.363611231
43.25	2/13/13	2	13	6	2.499328254
43.29	2/13/13	2	13	7	2.638453174
43.33	2/13/13	2	13	8	2.780944766
43.37	2/13/13	2	13	9	2.926760805
43.42	2/13/13	2	13	10	3.075858085
43.46	2/13/13	2	13	11	3.228192424
43.5	2/13/13	2	13	12	3.383718681
43.54	2/13/13	2	13	13	3.542390772
43.58	2/13/13	2	13	14	3.704161679
43.62	2/13/13	2	13	15	3.868983464
43.67	2/13/13	2	13	16	4.036807288
43.71	2/13/13	2	13	17	4.207583421
43.75	2/13/13	2	13	18	4.381261259
43.79	2/13/13	2	13	19	4.557789336
43.83	2/13/13	2	13	20	4.737115345
43.87	2/13/13	2	13	21	4.919186146
43.92	2/13/13	2	13	22	5.103947788
43.96	2/13/13	2	13	23	5.291345522
44	2/14/13	2	14	0	5.481323818
44.04	2/14/13	2	14	1	5.673826383
44.08	2/14/13	2	14	2	5.868796172
44.12	2/14/13	2	14	3	6.066175412
44.17	2/14/13	2	14	4	6.265905616
44.21	2/14/13	2	14	5	6.467927598
44.25	2/14/13	2	14	6	6.672181497
44.29	2/14/13	2	14	7	6.878606786
44.33	2/14/13	2	14	8	7.087142298
44.37	2/14/13	2	14	9	7.297726238
44.42	2/14/13	2	14	10	7.510296207
44.46	2/14/13	2	14	11	7.724789216
44.5	2/14/13	2	14	12	7.941141704
44.54	2/14/13	2	14	13	8.159289563
44.58	2/14/13	2	14	14	8.379168151
44.62	2/14/13	2	14	15	8.600712313
44.67	2/14/13	2	14	16	8.8238564
44.71	2/14/13	2	14	17	9.04853429
44.75	2/14/13	2	14	18	9.274679406
44.79	2/14/13	2	14	19	9.502224736
44.83	2/14/13	2	14	20	9.731102855
44.87	2/14/13	2	14	21	9.96124594
44.92	2/14/13	2	14	22	10.19258579
44.96	2/14/13	2	14	23	10.42505387
45	2/15/13	2	15	0	10.65858128
45.04	2/15/13	2	15	1	10.89309882
45.08	2/15/13	2	15	2	11.128537
45.12	2/15/13	2	15	3	11.36482606
45.17	2/15/13	2	15	4	11.60189598
45.21	2/15/13	2	15	5	11.83967651
45.25	2/15/13	2	15	6	12.07809719
45.29	2/15/13	2	15	7	12.31708737
45.33	2/15/13	2	15	8	12.55657624
45.37	2/15/13	2	15	9	12.79649282
45.42	2/15/13	2	15	10	13.03676602
45.46	2/15/13	2	15	11	13.27732466
45.5	2/15/13	2	15	12	13.51809744
45.54	2/15/13	2	15	13	13.75901301
45.58	2/15/13	2	15	14	14
45.62	2/15/13	2	15	15	14.24098699
45.67	2/15/13	2	15	16	14.48190256
45.71	2/15/13	2	15	17	14.72267534
45.75	2/15/13	2	15	18	14.96323398
45.79	2/15/13	2	15	19	15.20350718
45.83	2/15/13	2	15	20	15.44342376
45.87	2/15/13	2	15	21	15.68291263
45.92	2/15/13	2	15	22	15.92190281
45.96	2/15/13	2	15	23	16.16032349
46	2/16/13	2	16	0	16.39810402
46.04	2/16/13	2	16	1	16.63517394
46.08	2/16/13	2	16	2	16.871463
46.12	2/16/13	2	16	3	17.10690118
46.17	2/16/13	2	16	4	17.34141872
46.21	2/16/13	2	16	5	17.57494613
46.25	2/16/13	2	16	6	17.80741421
46.29	2/16/13	2	16	7	18.03875406
46.33	2/16/13	2	16	8	18.26889715
46.37	2/16/13	2	16	9	18.49777526
46.42	2/16/13	2	16	10	18.72532059
46.46	2/16/13	2	16	11	18.95146571
46.5	2/16/13	2	16	12	19.1761436
46.54	2/16/13	2	16	13	19.39928769
46.58	2/16/13	2	16	14	19.62083185
46.62	2/16/13	2	16	15	19.84071044
46.67	2/16/13	2	16	16	20.0588583
46.71	2/16/13	2	16	17	20.27521078
46.75	2/16/13	2	16	18	20.48970379
46.79	2/16/13	2	16	19	20.70227376
46.83	2/16/13	2	16	20	20.9128577
46.87	2/16/13	2	16	21	21.12139321
46.92	2/16/13	2	16	22	21.3278185
46.96	2/16/13	2	16	23	21.5320724
47	2/17/13	2	17	0	21.73409438
47.04	2/17/13	2	17	1	21.93382459
47.08	2/17/13	2	17	2	22.13120383
47.12	2/17/13	2	17	3	22.32617362
47.17	2/17/13	2	17	4	22.51867618
47.21	2/17/13	2	17	5	22.70865448
47.25	2/17/13	2	17	6	22.89605221
47.29	2/17/13	2	17	7	23.08081385
47.33	2/17/13	2	17	8	23.26288466
47.37	2/17/13	2	17	9	23.44221066
47.42	2/17/13	2	17	10	23.61873874
47.46	2/17/13	2	17	11	23.79241658
47.5	2/17/13	2	17	12	23.96319271
47.54	2/17/13	2	17	13	24.13101654
47.58	2/17/13	2	17	14	24.29583832
47.62	2/17/13	2	17	15	24.45760923
47.67	2/17/13	2	17	16	24.61628132
47.71	2/17/13	2	17	17	24.77180758
47.75	2/17/13	2	17	18	24.92414191
47.79	2/17/13	2	17	19	25.07323919
47.83	2/17/13	2	17	20	25.21905523
47.87	2/17/13	2	17	21	25.36154683
47.92	2/17/13	2	17	22	25.50067175
47.96	2/17/13	2	17	23	25.63638877
48	2/18/13	2	18	0	25.76865768
48.04	2/18/13	2	18	1	25.89743928
48.08	2/18/13	2	18	2	26.02269542
48.12	2/18/13	2	18	3	26.14438897
48.17	2/18/13	2	18	4	26.26248387
48.21	2/18/13	2	18	5	26.37694514
48.25	2/18/13	2	18	6	26.48773885
48.29	2/18/13	2	18	7	26.59483218
48.33	2/18/13	2	18	8	26.69819338
48.37	2/18/13	2	18	9	26.79779183
48.42	2/18/13	2	18	10	26.89359803
48.46	2/18/13	2	18	11	26.98558357
48.5	2/18/13	2	18	12	27.0737212
48.54	2/18/13	2	18	13	27.15798481
48.58	2/18/13	2	18	14	27.23834942
48.62	2/18/13	2	18	15	27.31479123
48.67	2/18/13	2	18	16	27.38728757
48.71	2/18/13	2	18	17	27.45581697
48.75	2/18/13	2	18	18	27.52035913
48.79	2/18/13	2	18	19	27.58089491
48.83	2/18/13	2	18	20	27.63740637
48.87	2/18/13	2	18	21	27.68987678
48.92	2/18/13	2	18	22	27.73829058
48.96	2/18/13	2	18	23	27.78263343
49	2/19/13	2	19	0	27.82289219
49.04	2/19/13	2	19	1	27.85905493
49.08	2/19/13	2	19	2	27.89111093
49.12	2/19/13	2	19	3	27.9190507
49.17	2/19/13	2	19	4	27.94286595
49.21	2/19/13	2	19	5	27.96254962
49.25	2/19/13	2	19	6	27.9780959
49.29	2/19/13	2	19	7	27.98950016
49.33	2/19/13	2	19	8	27.99675903
49.37	2/19/13	2	19	9	27.99987036
49.42	2/19/13	2	19	10	27.99883322
49.46	2/19/13	2	19	11	27.99364793
49.5	2/19/13	2	19	12	27.98431602
49.54	2/19/13	2	19	13	27.97084025
49.58	2/19/13	2	19	14	27.95322462
49.62	2/19/13	2	19	15	27.93147436
49.67	2/19/13	2	19	16	27.90559589
49.71	2/19/13	2	19	17	27.8755969
49.75	2/19/13	2	19	18	27.84148626
49.79	2/19/13	2	19	19	27.8032741
49.83	2/19/13	2	19	20	27.76097173
49.87	2/19/13	2	19	21	27.71459168
49.92	2/19/13	2	19	22	27.66414771
49.96	2/19/13	2	19	23	27.60965475
50	2/20/13	2	20	0	27.55112896
50.04	2/20/13	2	20	1	27.48858768
50.08	2/20/13	2	20	2	27.42204944
50.12	2/20/13	2	20	3	27.35153395
50.17	2/20/13	2	20	4	27.27706212
50.21	2/20/13	2	20	5	27.19865601
50.25	2/20/13	2	20	6	27.11633885
50.29	2/20/13	2	20	7	27.03013503
50.33	2/20/13	2	20	8	26.94007011
50.37	2/20/13	2	20	9	26.84617076
50.42	2/20/13	2	20	10	26.74846482
50.46	2/20/13	2	20	11	26.64698123
50.5	2/20/13	2	20	12	26.54175007
50.54	2/20/13	2	20	13	26.43280252
50.58	2/20/13	2	20	14	26.32017086
50.62	2/20/13	2	20	15	26.20388846
50.67	2/20/13	2	20	16	26.08398979
50.71	2/20/13	2	20	17	25.96051038
50.75	2/20/13	2	20	18	25.8334868
50.79	2/20/13	2	20	19	25.70295671
50.83	2/20/13	2	20	20	25.56895878
50.87	2/20/13	2	20	21	25.43153272
50.92	2/20/13	2	20	22	25.29071925
50.96	2/20/13	2	20	23	25.14656009
51	2/21/13	2	21	0	24.99909797
51.04	2/21/13	2	21	1	24.84837658
51.08	2/21/13	2	21	2	24.69444058
51.12	2/21/13	2	21	3	24.53733559
51.17	2/21/13	2	21	4	24.37710815
51.21	2/21/13	2	21	5	24.21380576
51.25	2/21/13	2	21	6	24.04747679
51.29	2/21/13	2	21	7	23.87817054
51.33	2/21/13	2	21	8	23.70593718
51.37	2/21/13	2	21	9	23.53082773
51.42	2/21/13	2	21	10	23.3528941
51.46	2/21/13	2	21	11	23.172189
51.5	2/21/13	2	21	12	22.98876599
51.54	2/21/13	2	21	13	22.8026794
51.58	2/21/13	2	21	14	22.6139844
51.62	2/21/13	2	21	15	22.42273689
51.67	2/21/13	2	21	16	22.22899353
51.71	2/21/13	2	21	17	22.03281175
51.75	2/21/13	2	21	18	21.83424967
51.79	2/21/13	2	21	19	21.63336614
51.83	2/21/13	2	21	20	21.43022067
51.87	2/21/13	2	21	21	21.22487347
51.92	2/21/13	2	21	22	21.01738539
51.96	2/21/13	2	21	23	20.8078179
52	2/22/13	2	22	0	20.59623311
52.04	2/22/13	2	22	1	20.38269371
52.08	2/22/13	2	22	2	20.16726298
52.12	2/22/13	2	22	3	19.95000476
52.17	2/22/13	2	22	4	19.73098342
52.21	2/22/13	2	22	5	19.51026387
52.25	2/22/13	2	22	6	19.28791151
52.29	2/22/13	2	22	7	19.06399223
52.33	2/22/13	2	22	8	18.83857238
52.37	2/22/13	2	22	9	18.61171875
52.42	2/22/13	2	22	10	18.38349857
52.46	2/22/13	2	22	11	18.15397947
52.5	2/22/13	2	22	12	17.92322945
52.54	2/22/13	2	22	13	17.6913169
52.58	2/22/13	2	22	14	17.45831053
52.62	2/22/13	2	22	15	17.22427938
52.67	2/22/13	2	22	16	16.98929282
52.71	2/22/13	2	22	17	16.75342046
52.75	2/22/13	2	22	18	16.5167322
52.79	2/22/13	2	22	19	16.27929818
52.83	2/22/13	2	22	20	16.04118876
52.87	2/22/13	2	22	21	15.80247448
52.92	2/22/13	2	22	22	15.5632261
52.96	2/22/13	2	22	23	15.3235145
53	2/23/13	2	23	0	15.08341071
53.04	2/23/13	2	23	1	14.84298588
53.08	2/23/13	2	23	2	14.60231126
53.12	2/23/13	2	23	3	14.36145816
53.17	2/23/13	2	23	4	14.12049796
53.21	2/23/13	2	23	5	13.87950204
53.25	2/23/13	2	23	6	13.63854184
53.29	2/23/13	2	23	7	13.39768874
53.33	2/23/13	2	23	8	13.15701412
53.37	2/23/13	2	23	9	12.91658929
53.42	2/23/13	2	23	10	12.6764855
53.46	2/23/13	2	23	11	12.4367739
53.5	2/23/13	2	23	12	12.19752552
53.54	2/23/13	2	23	13	11.95881124
